,_date_,_time_,comp,round,_day_,venue,_result_,gf,ga,opponent,sca_types_sca,sca_types_passlive,sca_types_passdead,sca_types_drib,sca_types_sh,sca_types_fld,sca_types_def,gca_types_gca,gca_types_passlive,gca_types_passdead,gca_types_drib,gca_types_sh,gca_types_fld,gca_types_def,team
1230,2020-10-04,21:00,La Liga,Matchweek 5,Sun,Away,D,1,1,Barcelona,23.0,16.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sevilla
1231,2020-10-17,13:00,La Liga,Matchweek 6,Sat,Away,L,0,1,Granada,14.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1232,2020-10-20,20:00,Champions Lg,Group stage,Tue,Away,D,0,0,eng Chelsea,9.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1233,2020-10-24,18:30,La Liga,Matchweek 7,Sat,Home,L,0,1,Eibar,35.0,24.0,4.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1234,2020-10-28,21:00,Champions Lg,Group stage,Wed,Home,W,1,0,fr Rennes,44.0,30.0,10.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1235,2020-10-31,16:15,La Liga,Matchweek 8,Sat,Away,L,1,2,Athletic Club,14.0,11.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1236,2020-11-04,21:00,Champions Lg,Group stage,Wed,Home,W,3,2,ru Krasnodar,38.0,31.0,1.0,4.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,Sevilla
1237,2020-11-07,18:30,La Liga,Matchweek 9,Sat,Home,W,1,0,Osasuna,17.0,15.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Sevilla
1238,2020-11-21,18:30,La Liga,Matchweek 10,Sat,Home,W,4,2,Celta Vigo,25.0,17.0,2.0,3.0,2.0,1.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,Sevilla
1239,2020-11-24,20:55,Champions Lg,Group stage,Tue,Away,W,2,1,ru Krasnodar,36.0,28.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sevilla
1240,2020-11-28,18:30,La Liga,Matchweek 11,Sat,Away,W,1,0,Huesca,29.0,21.0,5.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1241,2020-12-02,21:00,Champions Lg,Group stage,Wed,Home,L,0,4,eng Chelsea,29.0,17.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1242,2020-12-05,16:15,La Liga,Matchweek 12,Sat,Home,L,0,1,Real Madrid,25.0,19.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1243,2020-12-08,21:00,Champions Lg,Group stage,Tue,Away,W,3,1,fr Rennes,14.0,11.0,0.0,1.0,0.0,1.0,1.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,Sevilla
1244,2020-12-12,16:15,La Liga,Matchweek 13,Sat,Away,W,1,0,Getafe,15.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1245,2020-12-15,20:00,Copa del Rey,First round,Tue,Away,W,3,0,Ciudad de Lucena,,,,,,,,,,,,,,,Sevilla
1246,2020-12-19,21:00,La Liga,Matchweek 14,Sat,Home,D,1,1,Valladolid,24.0,17.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Sevilla
1247,2020-12-22,17:30,La Liga,Matchweek 15,Tue,Away,W,1,0,Valencia,33.0,27.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1248,2020-12-29,17:00,La Liga,Matchweek 16,Tue,Home,W,2,0,Villarreal,18.0,11.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,Sevilla
1249,2021-01-02,16:15,La Liga,Matchweek 17,Sat,Away,D,1,1,Betis,9.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1250,2021-01-05,19:00,Copa del Rey,Second round,Tue,Away,W,2,0,Linares,,,,,,,,,,,,,,,Sevilla
1251,2021-01-09,14:00,La Liga,Matchweek 18,Sat,Home,W,3,2,Real Sociedad,19.0,14.0,1.0,2.0,0.0,1.0,1.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,Sevilla
1252,2021-01-12,21:30,La Liga,Matchweek 1,Tue,Away,L,0,2,Atlético Madrid,25.0,13.0,5.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1253,2021-01-16,20:00,Copa del Rey,Round of 32,Sat,Away,W,1,0,Leganés,,,,,,,,,,,,,,,Sevilla
1254,2021-01-19,21:30,La Liga,Matchweek 19,Tue,Away,W,2,1,Alavés,13.0,9.0,0.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1255,2021-01-23,16:15,La Liga,Matchweek 20,Sat,Home,W,3,0,Cádiz,29.0,22.0,3.0,1.0,1.0,2.0,0.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,Sevilla
1256,2021-01-27,19:00,Copa del Rey,Round of 16,Wed,Home,W,3,0,Valencia,,,,,,,,,,,,,,,Sevilla
1257,2021-01-30,14:00,La Liga,Matchweek 21,Sat,Away,W,2,0,Eibar,13.0,10.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,Sevilla
1258,2021-02-02,21:00,Copa del Rey,Quarter-finals,Tue,Away,W,1,0,Almería,,,,,,,,,,,,,,,Sevilla
1259,2021-02-06,21:00,La Liga,Matchweek 22,Sat,Home,W,3,0,Getafe,34.0,25.0,3.0,3.0,1.0,1.0,1.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,Sevilla
1260,2021-02-10,21:00,Copa del Rey,Semi-finals,Wed,Home,W,2,0,Barcelona,,,,,,,,,,,,,,,Sevilla
1261,2021-02-13,16:15,La Liga,Matchweek 23,Sat,Home,W,1,0,Huesca,23.0,16.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1262,2021-02-17,21:00,Champions Lg,Round of 16,Wed,Home,L,2,3,de Dortmund,21.0,13.0,2.0,1.0,2.0,3.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,Sevilla
1263,2021-02-22,21:00,La Liga,Matchweek 24,Mon,Away,W,2,0,Osasuna,17.0,11.0,3.0,1.0,0.0,2.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,Sevilla
1264,2021-02-27,16:15,La Liga,Matchweek 25,Sat,Home,L,0,2,Barcelona,8.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1265,2021-03-03,21:00,Copa del Rey,Semi-finals,Wed,Away,L,0,3,Barcelona,,,,,,,,,,,,,,,Sevilla
1266,2021-03-06,16:15,La Liga,Matchweek 26,Sat,Away,L,1,2,Elche,21.0,15.0,1.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1267,2021-03-09,21:00,Champions Lg,Round of 16,Tue,Away,D,2,2,de Dortmund,30.0,21.0,4.0,1.0,1.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,Sevilla
1268,2021-03-14,21:00,La Liga,Matchweek 27,Sun,Home,W,1,0,Betis,17.0,13.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Sevilla
1269,2021-03-17,19:00,La Liga,Matchweek 2,Wed,Home,W,2,0,Elche,23.0,19.0,1.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,Sevilla
1270,2021-03-20,21:00,La Liga,Matchweek 28,Sat,Away,D,1,1,Valladolid,19.0,14.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1271,2021-04-04,21:00,La Liga,Matchweek 29,Sun,Home,W,1,0,Atlético Madrid,31.0,24.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1272,2021-04-12,21:00,La Liga,Matchweek 30,Mon,Away,W,4,3,Celta Vigo,22.0,17.0,3.0,1.0,0.0,1.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,Sevilla
1273,2021-04-18,14:00,La Liga,Matchweek 33,Sun,Away,W,2,1,Real Sociedad,25.0,20.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Sevilla
1274,2021-04-21,19:00,La Liga,Matchweek 31,Wed,Away,W,1,0,Levante,16.0,9.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Sevilla
1275,2021-04-25,18:30,La Liga,Matchweek 32,Sun,Home,W,2,1,Granada,20.0,16.0,2.0,0.0,0.0,2.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,Sevilla
1276,2021-05-03,21:00,La Liga,Matchweek 34,Mon,Home,L,0,1,Athletic Club,36.0,32.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1277,2021-05-09,21:00,La Liga,Matchweek 35,Sun,Away,D,2,2,Real Madrid,12.0,9.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1278,2021-05-12,19:00,La Liga,Matchweek 36,Wed,Home,W,1,0,Valencia,19.0,18.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1279,2021-05-16,18:30,La Liga,Matchweek 37,Sun,Away,L,0,4,Villarreal,29.0,18.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sevilla
1280,2021-05-23,21:00,La Liga,Matchweek 38,Sun,Home,W,1,0,Alavés,20.0,18.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Sevilla
1281,2020-09-20,21:00,La Liga,Matchweek 2,Sun,Away,D,0,0,Real Sociedad,28.0,20.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1282,2020-09-26,21:00,La Liga,Matchweek 3,Sat,Away,W,3,2,Betis,20.0,16.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1283,2020-09-30,21:30,La Liga,Matchweek 4,Wed,Home,W,1,0,Valladolid,24.0,15.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1284,2020-10-04,16:00,La Liga,Matchweek 5,Sun,Away,W,2,0,Levante,26.0,19.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,Real Madrid
1285,2020-10-17,18:30,La Liga,Matchweek 6,Sat,Home,L,0,1,Cádiz,24.0,20.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1286,2020-10-21,18:55,Champions Lg,Group stage,Wed,Home,L,2,3,ua Shakhtar,21.0,16.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,Real Madrid
1287,2020-10-24,16:00,La Liga,Matchweek 7,Sat,Away,W,3,1,Barcelona,26.0,17.0,3.0,2.0,3.0,1.0,0.0,5.0,3.0,0.0,1.0,0.0,1.0,0.0,Real Madrid
1288,2020-10-27,21:00,Champions Lg,Group stage,Tue,Away,D,2,2,de M'Gladbach,37.0,28.0,3.0,1.0,4.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1289,2020-10-31,14:00,La Liga,Matchweek 8,Sat,Home,W,4,1,Huesca,23.0,19.0,1.0,3.0,0.0,0.0,0.0,7.0,6.0,0.0,1.0,0.0,0.0,0.0,Real Madrid
1290,2020-11-03,21:00,Champions Lg,Group stage,Tue,Home,W,3,2,it Inter,20.0,16.0,1.0,3.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,Real Madrid
1291,2020-11-08,21:00,La Liga,Matchweek 9,Sun,Away,L,1,4,Valencia,29.0,22.0,4.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1292,2020-11-21,16:15,La Liga,Matchweek 10,Sat,Away,D,1,1,Villarreal,10.0,8.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1293,2020-11-25,21:00,Champions Lg,Group stage,Wed,Away,W,2,0,it Inter,28.0,23.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Real Madrid
1294,2020-11-28,21:00,La Liga,Matchweek 11,Sat,Home,L,1,2,Alavés,33.0,25.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Real Madrid
1295,2020-12-01,19:55,Champions Lg,Group stage,Tue,Away,L,0,2,ua Shakhtar,26.0,20.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1296,2020-12-05,16:15,La Liga,Matchweek 12,Sat,Away,W,1,0,Sevilla,17.0,14.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1297,2020-12-09,21:00,Champions Lg,Group stage,Wed,Home,W,2,0,de M'Gladbach,35.0,28.0,3.0,2.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1298,2020-12-12,21:00,La Liga,Matchweek 13,Sat,Home,W,2,0,Atlético Madrid,20.0,16.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Real Madrid
1299,2020-12-15,22:00,La Liga,Matchweek 19,Tue,Home,W,3,1,Athletic Club,32.0,28.0,2.0,1.0,1.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,Real Madrid
1300,2020-12-20,21:00,La Liga,Matchweek 14,Sun,Away,W,3,1,Eibar,19.0,15.0,0.0,2.0,1.0,1.0,0.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,Real Madrid
1301,2020-12-23,19:45,La Liga,Matchweek 15,Wed,Home,W,2,0,Granada,39.0,28.0,3.0,1.0,6.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1302,2020-12-30,21:30,La Liga,Matchweek 16,Wed,Away,D,1,1,Elche,23.0,14.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Real Madrid
1303,2021-01-02,21:00,La Liga,Matchweek 17,Sat,Home,W,2,0,Celta Vigo,16.0,14.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1304,2021-01-09,21:00,La Liga,Matchweek 18,Sat,Away,D,0,0,Osasuna,17.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1305,2021-01-14,21:00,Supercopa de España,Semi-finals,Thu,Home,L,1,2,Athletic Club,,,,,,,,,,,,,,,Real Madrid
1306,2021-01-20,21:00,Copa del Rey,Round of 32,Wed,Away,L,1,2,Alcoyano,,,,,,,,,,,,,,,Real Madrid
1307,2021-01-23,21:00,La Liga,Matchweek 20,Sat,Away,W,4,1,Alavés,19.0,13.0,2.0,0.0,1.0,1.0,2.0,7.0,5.0,1.0,0.0,0.0,0.0,1.0,Real Madrid
1308,2021-01-30,16:15,La Liga,Matchweek 21,Sat,Home,L,1,2,Levante,14.0,10.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1309,2021-02-06,16:15,La Liga,Matchweek 22,Sat,Away,W,2,1,Huesca,31.0,14.0,6.0,3.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,Real Madrid
1310,2021-02-09,21:00,La Liga,Matchweek 1,Tue,Home,W,2,0,Getafe,26.0,18.0,3.0,3.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1311,2021-02-14,16:15,La Liga,Matchweek 23,Sun,Home,W,2,0,Valencia,29.0,24.0,2.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1312,2021-02-20,21:00,La Liga,Matchweek 24,Sat,Away,W,1,0,Valladolid,18.0,11.0,3.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,Real Madrid
1313,2021-02-24,21:00,Champions Lg,Round of 16,Wed,Away,W,1,0,it Atalanta,33.0,24.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Real Madrid
1314,2021-03-01,21:00,La Liga,Matchweek 25,Mon,Home,D,1,1,Real Sociedad,38.0,29.0,4.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1315,2021-03-07,16:15,La Liga,Matchweek 26,Sun,Away,D,1,1,Atlético Madrid,35.0,28.0,3.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1316,2021-03-13,16:15,La Liga,Matchweek 27,Sat,Home,W,2,1,Elche,33.0,29.0,2.0,1.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,Real Madrid
1317,2021-03-16,21:00,Champions Lg,Round of 16,Tue,Home,W,3,1,it Atalanta,21.0,16.0,0.0,1.0,1.0,1.0,2.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,Real Madrid
1318,2021-03-20,16:15,La Liga,Matchweek 28,Sat,Away,W,3,1,Celta Vigo,25.0,17.0,1.0,4.0,0.0,1.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,Real Madrid
1319,2021-04-03,16:15,La Liga,Matchweek 29,Sat,Home,W,2,0,Eibar,36.0,26.0,4.0,2.0,3.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,Real Madrid
1320,2021-04-06,21:00,Champions Lg,Quarter-finals,Tue,Home,W,3,1,eng Liverpool,22.0,19.0,0.0,1.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,Real Madrid
1321,2021-04-10,21:00,La Liga,Matchweek 30,Sat,Home,W,2,1,Barcelona,25.0,14.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,Real Madrid
1322,2021-04-14,20:00,Champions Lg,Quarter-finals,Wed,Away,D,0,0,eng Liverpool,8.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1323,2021-04-18,21:00,La Liga,Matchweek 33,Sun,Away,D,0,0,Getafe,19.0,15.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1324,2021-04-21,22:00,La Liga,Matchweek 31,Wed,Away,W,3,0,Cádiz,24.0,17.0,2.0,0.0,0.0,5.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,Real Madrid
1325,2021-04-24,21:00,La Liga,Matchweek 32,Sat,Home,D,0,0,Betis,31.0,25.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1326,2021-04-27,21:00,Champions Lg,Semi-finals,Tue,Home,D,1,1,eng Chelsea,18.0,12.0,2.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1327,2021-05-01,21:00,La Liga,Matchweek 34,Sat,Home,W,2,0,Osasuna,42.0,36.0,3.0,0.0,1.0,2.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,Real Madrid
1328,2021-05-05,20:00,Champions Lg,Semi-finals,Wed,Away,L,0,2,eng Chelsea,13.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1329,2021-05-09,21:00,La Liga,Matchweek 35,Sun,Home,D,2,2,Sevilla,33.0,28.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,Real Madrid
1330,2021-05-13,22:00,La Liga,Matchweek 36,Thu,Away,W,4,1,Granada,29.0,24.0,1.0,1.0,2.0,0.0,1.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,Real Madrid
1331,2021-05-16,18:30,La Liga,Matchweek 37,Sun,Away,W,1,0,Athletic Club,21.0,15.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Real Madrid
1332,2021-05-22,18:00,La Liga,Matchweek 38,Sat,Home,W,2,1,Villarreal,24.0,17.0,2.0,3.0,0.0,1.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,Real Madrid
1333,2020-09-27,21:00,La Liga,Matchweek 3,Sun,Home,W,4,0,Villarreal,32.0,27.0,1.0,1.0,1.0,2.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,Barcelona
1334,2020-10-01,21:30,La Liga,Matchweek 4,Thu,Away,W,3,0,Celta Vigo,14.0,9.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,Barcelona
1335,2020-10-04,21:00,La Liga,Matchweek 5,Sun,Home,D,1,1,Sevilla,21.0,15.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Barcelona
1336,2020-10-17,21:00,La Liga,Matchweek 6,Sat,Away,L,0,1,Getafe,12.0,6.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barcelona
1337,2020-10-20,21:00,Champions Lg,Group stage,Tue,Home,W,5,1,hu Ferencváros,39.0,25.0,2.0,4.0,1.0,6.0,1.0,10.0,7.0,0.0,2.0,0.0,1.0,0.0,Barcelona
1338,2020-10-24,16:00,La Liga,Matchweek 7,Sat,Home,L,1,3,Real Madrid,20.0,12.0,1.0,4.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Barcelona
1339,2020-10-28,21:00,Champions Lg,Group stage,Wed,Away,W,2,0,it Juventus,22.0,19.0,0.0,2.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,Barcelona
1340,2020-10-31,21:00,La Liga,Matchweek 8,Sat,Away,D,1,1,Alavés,46.0,34.0,4.0,2.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Barcelona
1341,2020-11-04,21:00,Champions Lg,Group stage,Wed,Home,W,2,1,ua Dynamo Kyiv,39.0,30.0,0.0,6.0,1.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,Barcelona
1342,2020-11-07,16:15,La Liga,Matchweek 9,Sat,Home,W,5,2,Betis,31.0,28.0,1.0,0.0,1.0,1.0,0.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,Barcelona
1343,2020-11-21,21:00,La Liga,Matchweek 10,Sat,Away,L,0,1,Atlético Madrid,23.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barcelona
1344,2020-11-24,22:00,Champions Lg,Group stage,Tue,Away,W,4,0,ua Dynamo Kyiv,29.0,23.0,2.0,1.0,2.0,1.0,0.0,7.0,5.0,0.0,0.0,1.0,1.0,0.0,Barcelona
1345,2020-11-29,14:00,La Liga,Matchweek 11,Sun,Home,W,4,0,Osasuna,34.0,28.0,0.0,2.0,2.0,2.0,0.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,Barcelona
1346,2020-12-02,21:00,Champions Lg,Group stage,Wed,Away,W,3,0,hu Ferencváros,35.0,31.0,0.0,3.0,0.0,1.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,Barcelona
1347,2020-12-05,21:00,La Liga,Matchweek 12,Sat,Away,L,1,2,Cádiz,38.0,31.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barcelona
1348,2020-12-08,21:00,Champions Lg,Group stage,Tue,Home,L,0,3,it Juventus,37.0,33.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barcelona
1349,2020-12-13,21:00,La Liga,Matchweek 13,Sun,Home,W,1,0,Levante,42.0,32.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,Barcelona
1350,2020-12-16,21:00,La Liga,Matchweek 19,Wed,Home,W,2,1,Real Sociedad,23.0,21.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Barcelona
1351,2020-12-19,16:15,La Liga,Matchweek 14,Sat,Home,D,2,2,Valencia,43.0,32.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barcelona
1352,2020-12-22,22:00,La Liga,Matchweek 15,Tue,Away,W,3,0,Valladolid,40.0,36.0,1.0,1.0,1.0,0.0,1.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,Barcelona
1353,2020-12-29,19:15,La Liga,Matchweek 16,Tue,Home,D,1,1,Eibar,30.0,23.0,4.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Barcelona
1354,2021-01-03,21:00,La Liga,Matchweek 17,Sun,Away,W,1,0,Huesca,39.0,32.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Barcelona
1355,2021-01-06,21:00,La Liga,Matchweek 2,Wed,Away,W,3,2,Athletic Club,25.0,21.0,0.0,2.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,Barcelona
1356,2021-01-09,18:30,La Liga,Matchweek 18,Sat,Away,W,4,0,Granada,24.0,20.0,0.0,2.0,0.0,2.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,Barcelona
1357,2021-01-13,21:00,Supercopa de España,Semi-finals,Wed,Away,D,1 (3),1 (2),Real Sociedad,,,,,,,,,,,,,,,Barcelona
1358,2021-01-17,21:00,Supercopa de España,Final,Sun,Home,L,2,3,Athletic Club,,,,,,,,,,,,,,,Barcelona
1359,2021-01-21,21:00,Copa del Rey,Round of 32,Thu,Away,W,2,0,Cornellà,,,,,,,,,,,,,,,Barcelona
1360,2021-01-24,16:15,La Liga,Matchweek 20,Sun,Away,W,2,0,Elche,26.0,17.0,4.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Barcelona
1361,2021-01-27,21:00,Copa del Rey,Round of 16,Wed,Away,W,2,1,Rayo Vallecano,,,,,,,,,,,,,,,Barcelona
