_date_,_time_,comp,round,_day_,home,away,homegoal,xg_home,homeshots,homeshots_on_target,home_distance,home_freekicks,home_penkicks,home_penkicksattempt,awaygoal,xg_away,awayshots,awayshots_on_target,away_distance,away_freekicks,away_penkicks,away_penkicksattempt
2021-10-30,21:00:00,La Liga,Matchweek 12,Sat,Barcelona,Alavés,1,1.4,16,5,20.0,1,0,0,1,0.8,3,2,11.8,0,0,0
2021-10-30,14:00:00,La Liga,Matchweek 12,Sat,Elche,Real Madrid,1,1.3,13,4,18.2,0,0,0,2,1.1,17,5,17.2,0,0,0
2021-10-30,18:30:00,La Liga,Matchweek 12,Sat,Valencia,Villarreal,2,1.4,8,1,22.4,0,1,1,0,0.8,11,1,13.8,0,0,0
2021-10-30,16:15:00,La Liga,Matchweek 12,Sat,Sevilla,Osasuna,2,2.1,16,4,14.7,1,0,0,0,0.5,10,3,24.7,1,0,0
2021-10-31,18:30:00,La Liga,Matchweek 12,Sun,Getafe,Espanyol,2,0.8,12,7,16.6,0,0,0,1,0.6,10,3,19.0,2,0,0
2021-10-31,21:00:00,La Liga,Matchweek 12,Sun,Real Sociedad,Athletic Club,1,1.0,7,2,18.0,0,1,1,1,1.1,11,5,13.8,1,0,0
2021-10-31,14:00:00,La Liga,Matchweek 12,Sun,Cádiz,Mallorca,1,1.9,12,1,18.4,0,1,1,1,1.2,11,4,19.2,1,0,0
2021-10-31,16:15:00,La Liga,Matchweek 12,Sun,Atlético Madrid,Betis,3,2.2,16,9,11.5,0,0,0,0,0.5,8,1,17.6,0,0,0
2021-11-01,21:00:00,La Liga,Matchweek 12,Mon,Levante,Granada,0,1.3,12,3,18.0,0,0,0,3,1.3,12,6,19.0,0,0,0
2021-11-01,18:30:00,La Liga,Matchweek 12,Mon,Rayo Vallecano,Celta Vigo,0,0.6,11,5,24.3,2,0,0,0,0.4,10,4,20.8,3,0,0
2021-11-05,21:00:00,La Liga,Matchweek 13,Fri,Athletic Club,Cádiz,0,0.7,15,4,16.5,1,0,0,1,0.5,8,4,18.5,0,0,0
2021-11-06,21:00:00,La Liga,Matchweek 13,Sat,Real Madrid,Rayo Vallecano,2,2.1,15,6,13.1,0,0,0,1,1.3,19,6,16.7,0,0,0
2021-11-06,18:30:00,La Liga,Matchweek 13,Sat,Alavés,Levante,2,1.5,9,2,18.9,0,1,1,1,0.6,12,7,21.9,2,0,0
2021-11-06,16:15:00,La Liga,Matchweek 13,Sat,Celta Vigo,Barcelona,3,1.7,18,4,15.8,1,0,0,3,0.8,10,5,15.4,0,0,0
2021-11-06,14:00:00,La Liga,Matchweek 13,Sat,Espanyol,Granada,2,1.4,17,6,16.4,0,0,0,0,1.5,18,5,15.3,0,0,0
2021-11-07,14:00:00,La Liga,Matchweek 13,Sun,Villarreal,Getafe,1,1.1,10,4,14.6,1,0,0,0,0.3,5,2,23.3,0,0,0
2021-11-07,18:30:00,La Liga,Matchweek 13,Sun,Mallorca,Elche,2,1.9,17,5,23.0,3,1,1,2,0.6,7,2,17.6,0,0,0
2021-11-07,18:30:00,La Liga,Matchweek 13,Sun,Osasuna,Real Sociedad,0,0.5,6,2,18.4,0,0,0,2,1.3,8,2,23.9,0,1,1
2021-11-07,16:15:00,La Liga,Matchweek 13,Sun,Valencia,Atlético Madrid,3,0.9,11,5,17.8,0,0,0,3,1.9,13,7,17.7,0,0,0
2021-11-07,21:00:00,La Liga,Matchweek 13,Sun,Betis,Sevilla,0,0.3,8,1,21.5,2,0,0,2,1.6,12,2,14.8,0,0,0
2021-11-19,21:00:00,La Liga,Matchweek 14,Fri,Levante,Athletic Club,0,0.7,15,2,21.6,1,0,0,0,0.7,7,2,16.0,0,0,0
2021-11-20,21:00:00,La Liga,Matchweek 14,Sat,Barcelona,Espanyol,1,1.5,15,5,18.9,0,1,1,0,1.0,12,2,16.1,2,0,0
2021-11-20,14:00:00,La Liga,Matchweek 14,Sat,Celta Vigo,Villarreal,1,1.0,12,3,22.0,0,0,0,1,2.5,18,6,14.3,0,0,0
2021-11-20,18:30:00,La Liga,Matchweek 14,Sat,Atlético Madrid,Osasuna,1,1.2,15,2,21.3,0,0,0,0,0.3,9,3,22.5,0,0,0
2021-11-20,16:15:00,La Liga,Matchweek 14,Sat,Sevilla,Alavés,2,1.7,17,6,12.7,0,0,0,2,1.7,7,2,15.6,1,1,1
2021-11-21,16:15:00,La Liga,Matchweek 14,Sun,Granada,Real Madrid,1,0.7,11,3,19.8,0,0,0,4,3.3,21,9,15.7,0,0,0
2021-11-21,21:00:00,La Liga,Matchweek 14,Sun,Real Sociedad,Valencia,0,0.4,9,2,18.7,0,0,0,0,0.5,8,2,14.3,0,0,0
2021-11-21,14:00:00,La Liga,Matchweek 14,Sun,Getafe,Cádiz,4,1.3,17,8,16.7,0,0,0,0,0.4,10,2,17.9,1,0,0
2021-11-21,18:30:00,La Liga,Matchweek 14,Sun,Elche,Betis,0,1.3,14,4,15.3,0,0,0,3,1.9,8,3,18.4,0,1,1
2021-11-22,21:00:00,La Liga,Matchweek 14,Mon,Rayo Vallecano,Mallorca,3,2.5,14,4,16.4,0,1,1,1,0.8,11,5,23.2,1,0,0
2021-11-26,21:00:00,La Liga,Matchweek 15,Fri,Athletic Club,Granada,2,1.2,18,5,19.7,1,0,0,2,1.3,9,3,13.8,1,0,0
2021-11-27,14:00:00,La Liga,Matchweek 15,Sat,Alavés,Celta Vigo,1,1.2,13,5,15.4,0,0,0,2,1.3,7,4,19.4,0,0,1
2021-11-27,21:00:00,La Liga,Matchweek 15,Sat,Villarreal,Barcelona,1,1.4,14,2,14.3,0,0,0,3,3.0,11,5,14.4,0,1,1
2021-11-27,16:15:00,La Liga,Matchweek 15,Sat,Valencia,Rayo Vallecano,1,1.5,7,3,17.8,0,1,1,1,1.6,12,5,16.0,1,0,0
2021-11-27,18:30:00,La Liga,Matchweek 15,Sat,Mallorca,Getafe,0,0.4,12,2,19.9,0,0,0,0,0.8,11,0,18.9,0,0,0
2021-11-28,18:30:00,La Liga,Matchweek 15,Sun,Cádiz,Atlético Madrid,1,1.0,9,1,15.6,0,0,0,4,3.4,17,7,12.9,0,0,0
2021-11-28,21:00:00,La Liga,Matchweek 15,Sun,Real Madrid,Sevilla,2,1.5,14,4,21.2,1,0,0,1,0.5,11,5,18.7,0,0,0
2021-11-28,16:15:00,La Liga,Matchweek 15,Sun,Espanyol,Real Sociedad,1,0.5,8,2,18.3,0,0,0,0,1.8,10,4,13.7,1,0,0
2021-11-28,14:00:00,La Liga,Matchweek 15,Sun,Betis,Levante,3,2.4,26,8,17.8,0,0,0,1,0.2,7,2,21.4,0,0,0
2021-11-29,21:00:00,La Liga,Matchweek 15,Mon,Osasuna,Elche,1,2.0,16,3,19.9,0,1,1,1,1.3,10,4,12.9,0,0,0
2021-12-01,21:00:00,La Liga,Matchweek 9,Wed,Real Madrid,Athletic Club,1,1.7,17,7,19.6,0,0,0,0,1.9,18,2,15.0,0,0,0
2021-12-03,21:00:00,La Liga,Matchweek 16,Fri,Granada,Alavés,2,1.0,9,2,11.6,0,0,0,1,1.7,14,2,14.7,1,0,0
2021-12-04,18:30:00,La Liga,Matchweek 16,Sat,Atlético Madrid,Mallorca,1,1.4,14,6,11.7,0,0,0,2,0.6,10,3,24.0,0,0,0
2021-12-04,16:15:00,La Liga,Matchweek 16,Sat,Barcelona,Betis,0,0.8,12,3,18.1,0,0,0,1,0.7,8,2,17.1,0,0,0
2021-12-04,21:00:00,La Liga,Matchweek 16,Sat,Real Sociedad,Real Madrid,0,0.8,12,0,16.0,0,0,0,2,2.0,13,8,15.6,1,0,0
2021-12-04,14:00:00,La Liga,Matchweek 16,Sat,Sevilla,Villarreal,1,0.3,8,3,20.2,0,0,0,0,1.9,16,2,14.5,0,0,0
2021-12-05,16:15:00,La Liga,Matchweek 16,Sun,Elche,Cádiz,3,2.3,7,2,14.9,0,1,1,1,1.5,14,5,19.6,1,0,1
2021-12-05,14:00:00,La Liga,Matchweek 16,Sun,Rayo Vallecano,Espanyol,1,0.5,7,0,19.9,0,0,0,0,0.5,10,3,20.5,0,0,0
2021-12-05,21:00:00,La Liga,Matchweek 16,Sun,Celta Vigo,Valencia,1,0.6,11,5,15.9,1,0,0,2,1.5,8,5,18.0,0,0,0
2021-12-05,18:30:00,La Liga,Matchweek 16,Sun,Levante,Osasuna,0,0.5,11,3,15.6,0,0,0,0,0.3,11,1,27.2,0,0,0
2021-12-06,21:00:00,La Liga,Matchweek 16,Mon,Getafe,Athletic Club,0,1.1,16,5,19.7,2,0,0,0,0.5,9,3,23.1,1,0,0
2021-12-10,21:00:00,La Liga,Matchweek 17,Fri,Mallorca,Celta Vigo,0,0.7,12,1,20.5,1,0,0,0,1.3,14,5,23.1,0,0,0
2021-12-11,18:30:00,La Liga,Matchweek 17,Sat,Valencia,Elche,2,1.7,21,7,14.1,0,0,0,1,1.0,8,4,15.5,0,0,0
2021-12-11,14:00:00,La Liga,Matchweek 17,Sat,Espanyol,Levante,4,2.3,17,9,16.6,1,0,0,3,2.8,14,5,14.3,0,0,0
2021-12-11,16:15:00,La Liga,Matchweek 17,Sat,Alavés,Getafe,1,0.7,9,1,20.3,0,0,0,1,1.0,11,2,16.3,0,0,0
2021-12-11,21:00:00,La Liga,Matchweek 17,Sat,Athletic Club,Sevilla,0,1.8,13,1,17.6,0,0,0,1,0.2,6,1,18.6,0,0,0
2021-12-12,14:00:00,La Liga,Matchweek 17,Sun,Villarreal,Rayo Vallecano,2,2.3,13,4,15.4,0,1,1,0,1.7,19,7,16.5,0,0,0
2021-12-12,16:15:00,La Liga,Matchweek 17,Sun,Osasuna,Barcelona,2,0.3,8,3,17.3,0,0,0,2,1.0,10,2,18.8,0,0,0
2021-12-12,18:30:00,La Liga,Matchweek 17,Sun,Betis,Real Sociedad,4,1.5,11,5,15.8,0,0,0,0,1.4,15,5,18.1,0,0,0
2021-12-12,21:00:00,La Liga,Matchweek 17,Sun,Real Madrid,Atlético Madrid,2,0.6,7,3,16.3,0,0,0,0,0.7,9,6,15.8,1,0,0
2021-12-13,21:00:00,La Liga,Matchweek 17,Mon,Cádiz,Granada,1,0.7,13,3,19.4,0,0,0,1,1.5,16,4,18.9,0,0,0
2021-12-17,21:00:00,La Liga,Matchweek 18,Fri,Celta Vigo,Espanyol,3,1.4,12,5,17.6,0,0,0,1,0.4,6,3,29.4,0,0,0
2021-12-18,21:00:00,La Liga,Matchweek 18,Sat,Sevilla,Atlético Madrid,2,0.4,7,2,17.3,0,0,0,1,0.8,14,3,20.2,0,0,0
2021-12-18,14:00:00,La Liga,Matchweek 18,Sat,Rayo Vallecano,Alavés,2,1.7,20,5,18.3,2,0,0,0,0.3,7,4,18.6,0,0,0
2021-12-18,18:30:00,La Liga,Matchweek 18,Sat,Barcelona,Elche,3,2.9,19,7,16.9,1,0,0,2,1.1,5,3,10.0,0,0,0
2021-12-18,16:15:00,La Liga,Matchweek 18,Sat,Real Sociedad,Villarreal,1,1.3,9,4,11.3,0,0,0,3,2.8,16,8,12.6,0,0,0
2021-12-19,21:00:00,La Liga,Matchweek 18,Sun,Real Madrid,Cádiz,0,2.6,36,8,18.6,2,0,0,0,0.3,4,0,17.0,0,0,0
2021-12-19,14:00:00,La Liga,Matchweek 18,Sun,Granada,Mallorca,4,1.7,15,7,14.1,0,0,0,1,1.0,8,5,18.3,0,0,0
2021-12-19,18:30:00,La Liga,Matchweek 18,Sun,Getafe,Osasuna,1,1.1,18,4,17.0,0,0,0,0,0.3,11,4,26.1,0,0,0
2021-12-19,16:15:00,La Liga,Matchweek 18,Sun,Athletic Club,Betis,3,1.2,9,6,14.6,0,0,0,2,2.1,16,8,14.7,1,0,0
2021-12-20,21:00:00,La Liga,Matchweek 18,Mon,Levante,Valencia,3,2.9,14,8,14.4,0,0,1,4,1.9,14,6,19.0,0,1,1
2021-12-21,21:30:00,La Liga,Matchweek 4,Tue,Sevilla,Barcelona,1,0.2,5,1,14.2,0,0,0,1,1.5,23,7,16.7,0,0,0
2021-12-21,19:00:00,La Liga,Matchweek 4,Tue,Villarreal,Alavés,5,3.4,24,10,13.8,1,0,0,2,0.6,6,3,17.0,0,0,0
2021-12-22,21:30:00,La Liga,Matchweek 21,Wed,Athletic Club,Real Madrid,1,0.9,14,2,17.6,0,0,0,2,1.2,12,7,21.7,0,0,0
2021-12-22,19:00:00,La Liga,Matchweek 9,Wed,Granada,Atlético Madrid,2,0.6,6,4,16.4,0,0,0,1,1.6,16,3,15.0,0,0,0
2021-12-31,16:15:00,La Liga,Matchweek 19,Fri,Valencia,Espanyol,1,0.9,12,1,16.1,0,0,0,2,1.9,14,3,20.7,1,1,1
2022-01-02,16:15:00,La Liga,Matchweek 19,Sun,Elche,Granada,0,0.9,18,2,19.8,1,0,0,0,1.5,10,5,13.7,0,0,0
2022-01-02,18:30:00,La Liga,Matchweek 19,Sun,Alavés,Real Sociedad,1,1.6,18,4,20.9,1,1,1,1,0.8,10,4,18.0,0,0,0
2022-01-02,14:00:00,La Liga,Matchweek 19,Sun,Getafe,Real Madrid,1,0.8,6,3,26.7,0,0,0,0,0.6,14,4,20.8,1,0,0
2022-01-02,16:15:00,La Liga,Matchweek 19,Sun,Atlético Madrid,Rayo Vallecano,2,1.7,15,5,17.6,0,0,0,0,0.0,3,0,29.8,0,0,0
2022-01-02,18:30:00,La Liga,Matchweek 19,Sun,Betis,Celta Vigo,0,1.5,18,7,17.4,0,0,0,2,2.1,6,4,16.6,0,1,1
2022-01-02,21:00:00,La Liga,Matchweek 19,Sun,Mallorca,Barcelona,0,0.8,13,3,17.6,2,0,0,1,1.2,13,3,15.2,1,0,0
2022-01-03,19:00:00,La Liga,Matchweek 19,Mon,Villarreal,Levante,5,3.2,17,7,11.9,0,0,0,0,0.4,7,3,19.6,1,0,0
2022-01-03,21:15:00,La Liga,Matchweek 19,Mon,Cádiz,Sevilla,0,0.4,9,2,26.8,0,0,0,1,1.5,14,3,17.6,1,0,0
2022-01-03,21:00:00,La Liga,Matchweek 19,Mon,Osasuna,Athletic Club,1,1.0,15,4,20.5,1,0,0,3,1.2,17,6,19.2,0,0,0
2022-01-08,14:00:00,La Liga,Matchweek 20,Sat,Levante,Mallorca,2,1.1,16,8,17.6,0,0,0,0,1.3,14,7,23.1,0,0,1
2022-01-08,16:15:00,La Liga,Matchweek 20,Sat,Real Sociedad,Celta Vigo,1,1.7,12,3,13.6,0,0,0,0,0.3,4,0,10.3,0,0,0
2022-01-08,18:30:00,La Liga,Matchweek 20,Sat,Granada,Barcelona,1,1.2,14,4,17.5,0,0,0,1,0.6,13,1,20.0,0,0,0
2022-01-08,21:00:00,La Liga,Matchweek 20,Sat,Real Madrid,Valencia,4,3.6,22,7,18.9,1,1,1,1,1.2,11,6,22.7,1,0,1
2022-01-09,21:00:00,La Liga,Matchweek 20,Sun,Villarreal,Atlético Madrid,2,2.1,12,2,13.4,0,0,1,2,0.5,7,5,26.1,0,0,0
2022-01-09,14:00:00,La Liga,Matchweek 20,Sun,Rayo Vallecano,Betis,1,1.2,17,6,19.1,0,0,0,1,1.3,9,5,16.9,0,0,0
2022-01-09,16:15:00,La Liga,Matchweek 20,Sun,Sevilla,Getafe,1,0.6,10,1,18.0,2,0,0,0,0.1,4,2,18.1,0,0,0
2022-01-09,18:30:00,La Liga,Matchweek 20,Sun,Osasuna,Cádiz,2,2.2,15,5,14.1,0,0,0,0,0.2,6,1,22.7,0,0,0
2022-01-09,18:30:00,La Liga,Matchweek 20,Sun,Alavés,Athletic Club,0,0.4,12,1,22.4,1,0,0,0,1.0,10,1,17.4,0,0,0
2022-01-10,21:00:00,La Liga,Matchweek 20,Mon,Espanyol,Elche,1,1.2,10,1,20.6,3,1,1,2,0.8,3,2,14.8,1,0,0
2022-01-16,14:00:00,La Liga,Matchweek 21,Sun,Elche,Villarreal,1,0.2,5,2,24.3,1,0,0,0,0.5,9,4,15.0,0,0,0
2022-01-18,20:00:00,La Liga,Matchweek 21,Tue,Betis,Alavés,4,2.4,18,5,15.5,0,0,0,0,0.4,9,2,23.1,1,0,0
2022-01-18,21:30:00,La Liga,Matchweek 21,Tue,Cádiz,Espanyol,2,1.5,10,4,12.1,0,0,0,2,2.1,14,7,18.0,1,0,0
2022-01-19,21:30:00,La Liga,Matchweek 21,Wed,Valencia,Sevilla,1,0.5,10,2,20.2,1,0,0,1,1.0,12,3,13.5,0,0,0
2022-01-19,19:00:00,La Liga,Matchweek 21,Wed,Celta Vigo,Osasuna,2,0.9,5,3,14.4,0,0,0,0,0.5,9,0,17.4,1,0,0
2022-01-20,19:00:00,La Liga,Matchweek 21,Thu,Getafe,Granada,4,0.9,13,4,18.1,0,0,0,2,1.1,7,4,17.5,0,0,0
2022-01-21,21:00:00,La Liga,Matchweek 22,Fri,Espanyol,Betis,1,1.7,12,4,11.5,0,0,0,4,2.3,14,7,16.5,0,1,1
2022-01-22,16:15:00,La Liga,Matchweek 22,Sat,Villarreal,Mallorca,3,1.7,11,5,19.3,0,1,1,0,1.1,8,2,14.5,0,0,0
2022-01-22,21:00:00,La Liga,Matchweek 22,Sat,Atlético Madrid,Valencia,3,2.7,16,6,12.1,0,0,0,2,0.7,7,3,20.5,0,0,0
2022-01-22,18:30:00,La Liga,Matchweek 22,Sat,Sevilla,Celta Vigo,2,1.2,16,4,15.4,1,0,0,2,0.7,6,4,13.7,0,0,0
2022-01-22,14:00:00,La Liga,Matchweek 22,Sat,Levante,Cádiz,0,1.0,15,8,16.1,1,0,0,2,0.8,8,3,27.1,1,0,0
2022-01-23,16:15:00,La Liga,Matchweek 22,Sun,Real Madrid,Elche,2,3.3,21,8,16.5,1,1,2,2,0.7,3,2,17.8,0,0,0
2022-01-23,14:00:00,La Liga,Matchweek 22,Sun,Granada,Osasuna,0,0.7,6,2,16.4,0,0,0,2,1.8,15,6,16.6,0,0,0
2022-01-23,18:30:00,La Liga,Matchweek 22,Sun,Real Sociedad,Getafe,0,1.1,9,3,15.2,0,0,0,0,0.4,9,2,21.5,1,0,0
2022-01-23,18:30:00,La Liga,Matchweek 22,Sun,Rayo Vallecano,Athletic Club,0,1.6,29,3,17.4,1,0,0,1,0.5,9,3,18.2,0,0,0
2022-01-23,21:00:00,La Liga,Matchweek 22,Sun,Alavés,Barcelona,0,0.5,6,2,15.2,0,0,0,1,1.2,10,4,11.4,0,0,0
2022-02-04,21:00:00,La Liga,Matchweek 23,Fri,Getafe,Levante,3,0.8,14,8,18.0,1,0,0,0,0.8,11,2,12.6,0,0,0
2022-02-05,14:00:00,La Liga,Matchweek 23,Sat,Elche,Alavés,3,1.3,14,4,13.9,0,0,0,1,0.8,6,2,16.0,0,0,0
2022-02-05,16:15:00,La Liga,Matchweek 23,Sat,Mallorca,Cádiz,2,2.5,15,3,17.7,0,2,2,1,1.2,13,5,13.7,0,0,0
2022-02-05,18:30:00,La Liga,Matchweek 23,Sat,Celta Vigo,Rayo Vallecano,2,0.7,14,3,18.0,1,0,0,0,0.9,11,0,15.9,1,0,0
2022-02-05,21:00:00,La Liga,Matchweek 23,Sat,Osasuna,Sevilla,0,0.5,9,3,19.7,1,0,0,0,1.4,8,2,19.0,0,0,1
2022-02-06,16:15:00,La Liga,Matchweek 23,Sun,Barcelona,Atlético Madrid,4,1.1,10,4,14.1,0,0,0,2,1.3,11,5,15.5,1,0,0
2022-02-06,21:00:00,La Liga,Matchweek 23,Sun,Real Madrid,Granada,1,1.9,23,11,18.6,1,0,0,0,0.6,7,3,20.7,1,0,0
2022-02-06,14:00:00,La Liga,Matchweek 23,Sun,Valencia,Real Sociedad,0,0.9,14,3,17.5,1,0,0,0,0.5,8,2,20.9,2,0,0
2022-02-06,18:30:00,La Liga,Matchweek 23,Sun,Betis,Villarreal,0,0.6,9,2,20.5,1,0,0,2,0.9,9,3,14.3,0,0,0
2022-02-07,21:00:00,La Liga,Matchweek 23,Mon,Athletic Club,Espanyol,2,0.7,7,4,18.2,1,0,0,1,0.8,7,3,18.0,0,0,0
2022-02-11,21:00:00,La Liga,Matchweek 24,Fri,Sevilla,Elche,2,0.7,14,6,18.6,2,0,0,0,0.4,7,1,18.7,0,0,0
2022-02-12,16:15:00,La Liga,Matchweek 24,Sat,Villarreal,Real Madrid,0,0.5,9,2,20.7,0,0,0,0,1.9,18,5,18.3,0,0,0
2022-02-12,14:00:00,La Liga,Matchweek 24,Sat,Cádiz,Celta Vigo,0,0.7,8,2,20.2,1,0,0,0,1.0,5,0,25.1,1,0,1
2022-02-12,18:30:00,La Liga,Matchweek 24,Sat,Rayo Vallecano,Osasuna,0,0.7,10,3,15.2,0,0,0,3,1.1,12,5,19.9,2,0,0
2022-02-12,21:00:00,La Liga,Matchweek 24,Sat,Atlético Madrid,Getafe,4,2.7,10,6,16.5,0,0,1,3,2.2,8,2,23.3,2,2,2
2022-02-13,18:30:00,La Liga,Matchweek 24,Sun,Real Sociedad,Granada,2,2.7,17,7,16.7,2,1,1,0,1.4,15,2,19.8,0,0,0
2022-02-13,21:00:00,La Liga,Matchweek 24,Sun,Espanyol,Barcelona,2,0.7,10,4,26.7,0,0,0,2,1.0,12,4,13.3,0,0,0
2022-02-13,16:15:00,La Liga,Matchweek 24,Sun,Levante,Betis,2,1.8,12,4,13.2,1,0,0,4,2.1,19,11,16.8,1,0,0
2022-02-13,14:00:00,La Liga,Matchweek 24,Sun,Alavés,Valencia,2,1.7,8,4,14.2,0,1,1,1,1.3,8,3,21.2,0,1,1
2022-02-14,21:00:00,La Liga,Matchweek 24,Mon,Mallorca,Athletic Club,3,2.7,15,4,16.1,0,1,1,2,1.3,7,2,11.7,0,0,0
2022-02-16,19:00:00,La Liga,Matchweek 21,Wed,Atlético Madrid,Levante,0,0.9,11,1,15.5,1,0,0,1,0.9,8,4,19.6,0,0,0
2022-02-18,21:00:00,La Liga,Matchweek 25,Fri,Elche,Rayo Vallecano,2,2.4,9,5,13.0,0,0,0,1,0.8,13,2,21.5,2,0,0
2022-02-19,18:30:00,La Liga,Matchweek 25,Sat,Cádiz,Getafe,1,0.6,9,2,23.1,2,0,0,1,0.9,5,0,22.2,0,1,1
2022-02-19,16:15:00,La Liga,Matchweek 25,Sat,Osasuna,Atlético Madrid,0,0.7,14,4,17.0,0,0,0,3,0.5,5,4,21.5,0,0,0
2022-02-19,14:00:00,La Liga,Matchweek 25,Sat,Granada,Villarreal,1,2.8,19,3,22.3,2,1,1,4,5.3,14,5,12.6,0,2,2
2022-02-19,21:00:00,La Liga,Matchweek 25,Sat,Real Madrid,Alavés,3,3.0,22,7,17.7,2,1,1,0,0.8,7,2,18.8,0,0,0
2022-02-20,18:30:00,La Liga,Matchweek 25,Sun,Betis,Mallorca,2,1.3,13,4,22.4,0,1,1,1,0.5,10,1,19.6,0,0,0
2022-02-20,21:00:00,La Liga,Matchweek 25,Sun,Athletic Club,Real Sociedad,4,2.7,17,7,15.3,0,0,1,0,0.4,9,2,17.4,1,0,0
2022-02-20,14:00:00,La Liga,Matchweek 25,Sun,Espanyol,Sevilla,1,1.3,11,4,15.5,0,0,0,1,0.9,7,2,16.2,0,0,0
2022-02-20,16:15:00,La Liga,Matchweek 25,Sun,Valencia,Barcelona,1,0.9,11,5,17.0,1,0,0,4,2.0,7,6,13.8,0,0,0
2022-02-21,21:00:00,La Liga,Matchweek 25,Mon,Celta Vigo,Levante,1,1.4,8,4,14.0,0,0,0,1,1.7,13,3,13.2,0,0,0
2022-02-25,21:00:00,La Liga,Matchweek 26,Fri,Levante,Elche,3,1.9,11,4,14.1,0,0,0,0,0.9,9,3,14.6,1,0,0
2022-02-26,18:30:00,La Liga,Matchweek 26,Sat,Rayo Vallecano,Real Madrid,0,1.2,18,5,16.5,0,0,0,1,2.2,15,6,14.5,0,0,0
2022-02-26,21:00:00,La Liga,Matchweek 26,Sat,Atlético Madrid,Celta Vigo,2,0.7,13,6,20.9,1,0,0,0,0.9,15,2,18.0,0,0,0
2022-02-26,14:00:00,La Liga,Matchweek 26,Sat,Mallorca,Valencia,0,2.0,23,3,16.4,3,0,0,1,0.5,8,4,17.9,0,0,0
2022-02-26,16:15:00,La Liga,Matchweek 26,Sat,Getafe,Alavés,2,1.1,12,3,19.5,2,0,0,2,1.0,7,3,19.8,0,0,0
2022-02-27,14:00:00,La Liga,Matchweek 26,Sun,Villarreal,Espanyol,5,3.8,20,11,12.3,0,0,0,1,0.9,7,2,13.7,0,0,0
2022-02-27,18:30:00,La Liga,Matchweek 26,Sun,Real Sociedad,Osasuna,1,1.2,11,5,15.3,0,0,0,0,0.4,11,1,22.1,1,0,0
2022-02-27,21:00:00,La Liga,Matchweek 26,Sun,Barcelona,Athletic Club,4,2.6,17,7,14.3,1,0,0,0,0.3,6,3,19.0,0,0,0
2022-02-27,16:15:00,La Liga,Matchweek 26,Sun,Sevilla,Betis,2,1.6,11,2,16.0,0,1,1,1,0.9,11,3,17.0,1,0,0
2022-02-28,21:00:00,La Liga,Matchweek 26,Mon,Granada,Cádiz,0,0.3,6,2,24.6,0,0,0,0,0.6,12,4,17.3,0,0,0
2022-03-02,21:00:00,La Liga,Matchweek 21,Wed,Mallorca,Real Sociedad,0,0.6,13,1,20.6,0,0,0,2,1.5,13,3,12.7,0,0,0
2022-03-04,21:00:00,La Liga,Matchweek 27,Fri,Alavés,Sevilla,0,1.2,14,2,15.3,0,0,0,0,1.4,13,4,13.3,0,0,0
2022-03-05,21:00:00,La Liga,Matchweek 27,Sat,Real Madrid,Real Sociedad,4,1.6,17,7,21.1,2,1,1,1,0.8,0,0,,0,1,1
2022-03-05,18:30:00,La Liga,Matchweek 27,Sat,Valencia,Granada,3,1.5,11,3,21.3,1,1,1,1,0.4,7,0,27.2,0,0,0
2022-03-05,14:00:00,La Liga,Matchweek 27,Sat,Osasuna,Villarreal,1,0.8,12,3,15.4,0,0,0,0,0.5,10,1,16.4,0,0,0
2022-03-05,16:15:00,La Liga,Matchweek 27,Sat,Espanyol,Getafe,2,0.2,4,1,24.2,0,0,0,0,0.3,12,3,21.1,1,0,0
2022-03-06,16:15:00,La Liga,Matchweek 27,Sun,Elche,Barcelona,1,1.0,14,3,14.8,1,0,0,2,3.6,19,7,14.4,0,1,1
2022-03-06,21:00:00,La Liga,Matchweek 27,Sun,Betis,Atlético Madrid,1,1.0,19,6,17.8,1,0,0,3,2.4,8,6,10.2,0,0,0
2022-03-06,14:00:00,La Liga,Matchweek 27,Sun,Cádiz,Rayo Vallecano,2,1.2,13,7,13.9,0,0,0,0,1.3,15,3,19.0,1,0,0
2022-03-06,18:30:00,La Liga,Matchweek 27,Sun,Celta Vigo,Mallorca,4,2.0,15,6,18.3,0,1,1,3,1.7,11,3,16.0,0,1,1
2022-03-07,21:00:00,La Liga,Matchweek 27,Mon,Athletic Club,Levante,3,2.7,16,7,14.1,0,1,1,1,0.6,5,2,13.9,0,0,0
2022-03-11,21:00:00,La Liga,Matchweek 28,Fri,Atlético Madrid,Cádiz,2,0.5,6,5,21.8,0,0,0,1,0.8,14,2,17.6,0,0,0
2022-03-12,14:00:00,La Liga,Matchweek 28,Sat,Levante,Espanyol,1,1.2,14,3,16.3,0,0,0,1,0.5,6,1,20.5,0,0,0
2022-03-12,21:00:00,La Liga,Matchweek 28,Sat,Getafe,Valencia,0,0.7,16,6,20.2,1,0,0,0,0.2,6,0,25.0,0,0,0
2022-03-12,18:30:00,La Liga,Matchweek 28,Sat,Villarreal,Celta Vigo,1,1.1,10,3,14.3,0,0,0,0,0.8,12,2,20.2,0,0,0
2022-03-12,16:15:00,La Liga,Matchweek 28,Sat,Granada,Elche,0,1.5,15,4,18.2,0,0,0,1,1.1,13,2,17.1,0,0,0
