_date_,_time_,comp,round,_day_,attendance,referee,home,away,homegoal,xg_home,awaygoal,xg_away,homeformation,awayformation,homepossession,awaypossession,homecaptain,awaycaptain
2020-07-01,19:30:00,La Liga,Matchweek 33,Wed,,Eduardo Prieto,Alavés,Granada,0,1.1,2,1.1,4-4-2,3-4-3,56.0,44.0,Víctor Laguardia,Roberto Soldado
2020-07-01,22:00:00,La Liga,Matchweek 33,Wed,,Jesús Gil,Betis,Villarreal,0,0.4,2,2.2,3-4-3,4-4-2,47.0,53.0,Andrés Guardado,Manu Trigueros
2020-07-01,22:00:00,La Liga,Matchweek 33,Wed,,David Medié,Valladolid,Levante,0,1.7,0,0.2,4-2-3-1,4-4-2,47.0,53.0,Míchel,Coke
2020-07-01,19:30:00,La Liga,Matchweek 33,Wed,,Javier Estrada,Valencia,Athletic Club,0,1.3,2,0.7,4-4-2,4-2-3-1,51.0,49.0,Daniel Parejo,Iker Muniain
2020-07-02,22:00:00,La Liga,Matchweek 33,Thu,,Juan Martínez,Real Madrid,Getafe,1,1.6,0,0.3,4-3-3,4-4-1-1,67.0,33.0,Sergio Ramos,Djené
2020-07-02,19:30:00,La Liga,Matchweek 33,Thu,,José Luis Munuera,Eibar,Osasuna,0,1.0,2,0.9,4-4-2,4-4-2,55.0,45.0,Kike,Oier Sanjurjo
2020-07-02,19:30:00,La Liga,Matchweek 33,Thu,,José Sánchez,Real Sociedad,Espanyol,2,1.4,1,0.2,4-2-3-1,4-2-3-1,63.0,37.0,Mikel Oyarzabal,David López
2020-07-03,22:00:00,La Liga,Matchweek 34,Fri,,Alberola Rojas,Atlético Madrid,Mallorca,3,3.4,0,0.8,4-4-2,4-4-2,48.0,52.0,Koke,Manolo Reina
2020-07-04,17:00:00,La Liga,Matchweek 34,Sat,,Pablo González,Celta Vigo,Betis,1,0.3,1,0.6,4-5-1,4-2-3-1,45.0,55.0,Iago Aspas,Andrés Guardado
2020-07-04,19:30:00,La Liga,Matchweek 34,Sat,,Santiago Jaime,Valladolid,Alavés,1,0.4,0,0.4,4-4-2,4-2-3-1,53.0,47.0,Javi Moyano,Víctor Laguardia
2020-07-04,22:00:00,La Liga,Matchweek 34,Sat,,Adrián Cordero,Granada,Valencia,2,1.9,2,0.6,3-4-3,4-4-2,53.0,47.0,Víctor Díaz,Daniel Parejo
2020-07-05,17:00:00,La Liga,Matchweek 34,Sun,,Guillermo Cuadra,Espanyol,Leganés,0,0.4,1,0.4,4-4-2,3-4-3,63.0,37.0,Javi López,Unai Bustinza
2020-07-05,14:00:00,La Liga,Matchweek 34,Sun,,José González,Athletic Club,Real Madrid,0,0.3,1,2.1,4-2-3-1,4-3-3,44.0,56.0,Iker Muniain,Sergio Ramos
2020-07-05,22:00:00,La Liga,Matchweek 34,Sun,,Carlos del Cerro,Villarreal,Barcelona,1,1.0,4,3.0,4-4-2,4-4-2◆,32.0,68.0,Mario Gaspar,Lionel Messi
2020-07-05,19:30:00,La Liga,Matchweek 34,Sun,,Mario Melero,Osasuna,Getafe,0,0.5,0,0.2,4-4-2,4-4-2,48.0,52.0,Oier Sanjurjo,Jorge Molina
2020-07-06,19:30:00,La Liga,Matchweek 34,Mon,,Valentín Pizarro,Levante,Real Sociedad,1,0.7,1,1.1,4-4-2,4-2-3-1,46.0,54.0,José Luis Morales,Mikel Oyarzabal
2020-07-06,22:00:00,La Liga,Matchweek 34,Mon,,Antonio Matéu Lahoz,Sevilla,Eibar,1,1.0,0,1.4,4-3-3,4-1-4-1,62.0,38.0,Jesús Navas,Sergi Enrich
2020-07-07,19:30:00,La Liga,Matchweek 35,Tue,,Ricardo de Burgos,Valencia,Valladolid,2,1.5,1,0.7,4-4-2,4-2-3-1,59.0,41.0,Daniel Parejo,Jordi Masip
2020-07-07,22:00:00,La Liga,Matchweek 35,Tue,,José Sánchez,Celta Vigo,Atlético Madrid,1,0.3,1,1.4,3-5-2,4-4-2,50.0,50.0,Hugo Mallo,Koke
2020-07-08,20:30:00,La Liga,Matchweek 35,Wed,,Alejandro Hernández,Betis,Osasuna,3,2.1,0,0.6,4-4-2,4-5-1,57.0,43.0,Joaquín,Roberto Torres
2020-07-08,20:30:00,La Liga,Matchweek 35,Wed,,Javier Estrada,Getafe,Villarreal,1,0.5,3,2.1,4-4-2,4-2-3-1,42.0,58.0,Djené,Santi Cazorla
2020-07-08,22:00:00,La Liga,Matchweek 35,Wed,,José Luis Munuera,Barcelona,Espanyol,1,1.1,0,0.8,4-4-2◆,3-5-2,74.0,26.0,Lionel Messi,David López
2020-07-09,19:30:00,La Liga,Matchweek 35,Thu,,César Soto,Mallorca,Levante,2,1.3,0,1.1,4-4-1-1,4-4-2,46.0,54.0,Manolo Reina,José Luis Morales
2020-07-09,19:30:00,La Liga,Matchweek 35,Thu,,Eduardo Prieto,Eibar,Leganés,0,0.3,0,0.3,4-4-2,3-5-1-1,59.0,41.0,Sergi Enrich,Unai Bustinza
2020-07-09,22:00:00,La Liga,Matchweek 35,Thu,,David Medié,Athletic Club,Sevilla,1,0.8,2,1.6,4-2-3-1,4-3-3,34.0,66.0,Iker Muniain,Jesús Navas
2020-07-10,19:30:00,La Liga,Matchweek 35,Fri,,Juan Martínez,Real Sociedad,Granada,2,1.3,3,0.5,4-2-3-1,3-4-3,67.0,33.0,Mikel Oyarzabal,Víctor Díaz
2020-07-10,22:00:00,La Liga,Matchweek 35,Fri,,Jesús Gil,Real Madrid,Alavés,2,3.1,0,1.1,4-3-3,4-4-2,71.0,29.0,Karim Benzema,Víctor Laguardia
2020-07-11,17:00:00,La Liga,Matchweek 36,Sat,,Valentín Pizarro,Osasuna,Celta Vigo,2,1.4,1,1.2,4-4-2,3-5-2,52.0,48.0,Oier Sanjurjo,Hugo Mallo
2020-07-11,22:00:00,La Liga,Matchweek 36,Sat,,José González,Atlético Madrid,Betis,1,0.7,0,1.3,4-4-2,4-2-3-1,38.0,62.0,Koke,Andrés Guardado
2020-07-11,19:30:00,La Liga,Matchweek 36,Sat,,Antonio Matéu Lahoz,Valladolid,Barcelona,0,1.0,1,1.4,4-4-2◆,4-4-2◆,36.0,64.0,Javi Moyano,Lionel Messi
2020-07-12,22:00:00,La Liga,Matchweek 36,Sun,,Adrián Cordero,Sevilla,Mallorca,2,1.7,0,0.4,4-3-3,4-3-3,63.0,38.0,Jesús Navas,Manolo Reina
2020-07-12,17:00:00,La Liga,Matchweek 36,Sun,,Alberola Rojas,Levante,Athletic Club,1,1.2,2,1.0,4-4-2,4-2-3-1,56.0,44.0,José Luis Morales,Iker Muniain
2020-07-12,14:00:00,La Liga,Matchweek 36,Sun,,Carlos del Cerro,Espanyol,Eibar,0,0.8,2,2.1,4-4-2,4-1-4-1,71.0,29.0,David López,Kike
2020-07-12,19:30:00,La Liga,Matchweek 36,Sun,,Mario Melero,Leganés,Valencia,1,1.3,0,1.3,4-5-1,4-4-2,33.0,67.0,Rubén Pérez,Daniel Parejo
2020-07-13,19:30:00,La Liga,Matchweek 36,Mon,,Pablo González,Alavés,Getafe,0,0.2,0,1.0,4-4-2,4-4-2,49.0,51.0,Manu García,Jorge Molina
2020-07-13,22:00:00,La Liga,Matchweek 36,Mon,,Santiago Jaime,Granada,Real Madrid,1,0.9,2,0.5,3-4-3,4-3-2-1,38.0,62.0,Víctor Díaz,Sergio Ramos
2020-07-13,19:30:00,La Liga,Matchweek 36,Mon,,Guillermo Cuadra,Villarreal,Real Sociedad,1,0.3,2,0.9,4-2-3-1,4-2-3-1,52.0,48.0,Santi Cazorla,Mikel Oyarzabal
2020-07-16,21:00:00,La Liga,Matchweek 37,Thu,,Javier Estrada,Mallorca,Granada,1,1.3,2,0.7,3-4-3,4-2-3-1,52.0,48.0,Manolo Reina,Víctor Díaz
2020-07-16,21:00:00,La Liga,Matchweek 37,Thu,,Eduardo Prieto,Valencia,Espanyol,1,1.3,0,0.8,4-2-3-1,4-4-2,47.0,53.0,Geoffrey Kondogbia,David López
2020-07-16,21:00:00,La Liga,Matchweek 37,Thu,,José Luis Munuera,Celta Vigo,Levante,2,1.4,3,1.0,4-3-3,4-4-2,57.0,43.0,Iago Aspas,Roger Martí
2020-07-16,21:00:00,La Liga,Matchweek 37,Thu,,David Medié,Betis,Alavés,1,1.7,2,1.5,4-2-3-1,4-4-2,71.0,29.0,Joaquín,Víctor Laguardia
2020-07-16,21:00:00,La Liga,Matchweek 37,Thu,,Juan Martínez,Athletic Club,Leganés,0,0.6,2,1.6,4-2-3-1,3-5-1-1,62.0,38.0,Iker Muniain,Unai Bustinza
2020-07-16,18:30:00,La Liga,Matchweek 37,Thu,,César Soto,Eibar,Valladolid,3,2.4,1,1.8,4-2-3-1,4-4-2,49.0,51.0,Pedro León,Javi Moyano
2020-07-16,21:00:00,La Liga,Matchweek 37,Thu,,José Sánchez,Barcelona,Osasuna,1,1.4,2,0.7,4-3-3,3-5-2,79.0,21.0,Lionel Messi,David García
2020-07-16,21:00:00,La Liga,Matchweek 37,Thu,,Antonio Matéu Lahoz,Getafe,Atlético Madrid,0,1.4,2,1.3,3-5-2,4-4-2,38.0,63.0,Djené,Koke
2020-07-16,21:00:00,La Liga,Matchweek 37,Thu,,Carlos del Cerro,Real Sociedad,Sevilla,0,0.6,0,0.5,3-5-2,4-2-3-1,38.0,62.0,Mikel Oyarzabal,Jesús Navas
2020-07-16,21:00:00,La Liga,Matchweek 37,Thu,,Alejandro Hernández,Real Madrid,Villarreal,2,1.7,1,0.7,4-3-3,4-2-3-1,57.0,43.0,Sergio Ramos,Mario Gaspar
2020-07-19,18:30:00,La Liga,Matchweek 38,Sun,,Santiago Jaime,Valladolid,Betis,2,1.7,0,0.6,4-4-2,4-2-3-1,29.0,71.0,Javi Moyano,Joaquín
2020-07-19,21:00:00,La Liga,Matchweek 38,Sun,,Pablo González,Atlético Madrid,Real Sociedad,1,1.1,1,0.3,4-4-2,3-4-3,43.0,57.0,Koke,Mikel Oyarzabal
2020-07-19,21:00:00,La Liga,Matchweek 38,Sun,,Carlos del Cerro,Granada,Athletic Club,4,2.2,0,0.6,4-2-3-1,4-2-3-1,37.0,63.0,Víctor Díaz,Raúl García
2020-07-19,21:00:00,La Liga,Matchweek 38,Sun,,Ricardo de Burgos,Levante,Getafe,1,2.1,0,2.0,4-4-2,4-4-2,53.0,47.0,José Luis Morales,Djené
2020-07-19,21:00:00,La Liga,Matchweek 38,Sun,,José González,Sevilla,Valencia,1,0.7,0,0.3,4-3-3,4-4-2,61.0,39.0,Jesús Navas,Daniel Parejo
2020-07-19,21:00:00,La Liga,Matchweek 38,Sun,,Antonio Matéu Lahoz,Osasuna,Mallorca,2,0.8,2,0.6,4-4-2,4-4-2,44.0,56.0,Oier Sanjurjo,Xisco Campos
2020-07-19,18:30:00,La Liga,Matchweek 38,Sun,,Alberola Rojas,Villarreal,Eibar,4,2.1,0,0.6,4-2-3-1,4-4-2,68.0,32.0,Bruno Soriano,Kike
2020-07-19,21:00:00,La Liga,Matchweek 38,Sun,,Guillermo Cuadra,Leganés,Real Madrid,2,1.4,2,1.2,3-4-3,4-3-3,36.0,64.0,Unai Bustinza,Sergio Ramos
2020-07-19,17:00:00,La Liga,Matchweek 38,Sun,,Juan Martínez,Alavés,Barcelona,0,0.4,5,3.0,4-4-2,4-3-3,32.0,68.0,Manu García,Lionel Messi
2020-07-19,21:00:00,La Liga,Matchweek 38,Sun,,Adrián Cordero,Espanyol,Celta Vigo,0,0.4,0,0.5,4-2-3-1,4-1-4-1,50.0,50.0,David López,Hugo Mallo
2020-09-12,21:00:00,La Liga,Matchweek 1,Sat,,Isidro Díaz de Mera,Cádiz,Osasuna,0,1.1,2,0.9,4-2-3-1,4-4-2,53.0,47.0,José Mari,Oier Sanjurjo
2020-09-12,18:30:00,La Liga,Matchweek 1,Sat,,Antonio Matéu Lahoz,Granada,Athletic Club,2,0.3,0,0.9,4-2-3-1,4-2-3-1,41.0,59.0,Germán Sánchez,Iker Muniain
2020-09-12,16:00:00,La Liga,Matchweek 1,Sat,,Valentín Pizarro,Eibar,Celta Vigo,0,0.4,0,0.9,4-4-2,4-3-3,49.0,51.0,Sergi Enrich,Hugo Mallo
2020-09-13,21:00:00,La Liga,Matchweek 1,Sun,,José Sánchez,Valencia,Levante,4,1.8,2,2.0,4-4-2,4-4-2,43.0,57.0,José Luis Gayà,José Luis Morales
2020-09-13,16:00:00,La Liga,Matchweek 1,Sun,,Mario Melero,Valladolid,Real Sociedad,1,0.6,1,0.2,4-2-3-1,4-1-4-1,40.0,60.0,Javi Moyano,Aritz Elustondo
2020-09-13,14:00:00,La Liga,Matchweek 1,Sun,,Pablo González,Alavés,Betis,0,1.0,1,0.6,3-5-2,4-2-3-1,43.0,57.0,Fernando Pacheco,Joaquín
2020-09-13,18:30:00,La Liga,Matchweek 1,Sun,,Javier Estrada,Villarreal,Huesca,1,2.1,1,0.5,4-4-1-1,4-2-3-1,65.0,35.0,Raúl Albiol,Jorge Pulido
2020-09-19,16:00:00,La Liga,Matchweek 2,Sat,,Jorge Figueroa,Villarreal,Eibar,2,2.2,1,1.1,4-4-2,4-3-3,56.0,44.0,Mario Gaspar,Kike
2020-09-19,18:30:00,La Liga,Matchweek 2,Sat,,Alejandro Hernández,Getafe,Osasuna,1,0.4,0,0.4,4-4-2,4-4-2,55.0,45.0,Djené,Oier Sanjurjo
2020-09-19,21:00:00,La Liga,Matchweek 2,Sat,,Jesús Gil,Celta Vigo,Valencia,2,2.3,1,0.5,4-4-2,4-4-2,51.0,49.0,Hugo Mallo,José Luis Gayà
2020-09-20,21:00:00,La Liga,Matchweek 2,Sun,,Juan Martínez,Real Sociedad,Real Madrid,0,0.5,0,0.8,4-4-2,4-2-3-1,33.0,67.0,Mikel Oyarzabal,Sergio Ramos
2020-09-20,16:00:00,La Liga,Matchweek 2,Sun,,César Soto,Huesca,Cádiz,0,0.2,2,1.3,4-2-3-1,4-2-3-1,70.0,30.0,Jorge Pulido,Alberto Cifuentes
2020-09-20,18:30:00,La Liga,Matchweek 2,Sun,,Santiago Jaime,Betis,Valladolid,2,1.4,0,0.5,4-2-3-1,4-2-3-1,56.0,44.0,Joaquín,Javi Moyano
2020-09-20,18:30:00,La Liga,Matchweek 2,Sun,,Carlos del Cerro,Granada,Alavés,2,2.0,1,0.6,4-2-3-1,3-5-2,55.0,45.0,Roberto Soldado,Fernando Pacheco
2020-09-26,16:00:00,La Liga,Matchweek 3,Sat,,José Luis Munuera,Valencia,Huesca,1,0.2,1,1.5,4-4-2,4-2-3-1,47.0,53.0,José Luis Gayà,Jorge Pulido
2020-09-26,13:00:00,La Liga,Matchweek 3,Sat,,Alberola Rojas,Alavés,Getafe,0,1.4,0,0.8,4-4-2,4-4-2,47.0,53.0,Fernando Pacheco,Djené
2020-09-26,18:30:00,La Liga,Matchweek 3,Sat,,Isidro Díaz de Mera,Elche,Real Sociedad,0,1.3,3,3.0,3-4-3,4-1-4-1,40.0,60.0,Gonzalo Verdú,Mikel Oyarzabal
2020-09-26,21:00:00,La Liga,Matchweek 3,Sat,,Ricardo de Burgos,Betis,Real Madrid,2,1.1,3,3.6,4-2-3-1,4-4-2◆,45.0,55.0,Joaquín,Sergio Ramos
2020-09-27,18:30:00,La Liga,Matchweek 3,Sun,,David Medié,Cádiz,Sevilla,1,1.1,3,2.7,4-2-3-1,4-3-3,25.0,75.0,Alberto Cifuentes,Jesús Navas
2020-09-27,16:00:00,La Liga,Matchweek 3,Sun,,Javier Estrada,Atlético Madrid,Granada,6,3.1,1,0.9,4-4-2,4-2-3-1,55.0,45.0,Koke,Víctor Díaz
2020-09-27,12:00:00,La Liga,Matchweek 3,Sun,,Mario Melero,Osasuna,Levante,1,0.6,3,2.8,4-4-2,4-4-2,42.0,58.0,Oier Sanjurjo,José Luis Morales
2020-09-27,18:30:00,La Liga,Matchweek 3,Sun,,José Sánchez,Valladolid,Celta Vigo,1,1.5,1,1.2,4-4-2,4-2-3-1,53.0,47.0,Nacho,Hugo Mallo
2020-09-27,21:00:00,La Liga,Matchweek 3,Sun,,Guillermo Cuadra,Barcelona,Villarreal,4,2.6,0,0.2,4-2-3-1,4-4-2,56.0,44.0,Lionel Messi,Mario Gaspar
2020-09-27,14:00:00,La Liga,Matchweek 3,Sun,,Adrián Cordero,Eibar,Athletic Club,1,0.5,2,0.7,4-3-3,4-2-3-1,50.0,50.0,Kike,Iker Muniain
2020-09-29,19:00:00,La Liga,Matchweek 4,Tue,,Jorge Figueroa,Real Sociedad,Valencia,0,0.7,1,1.0,4-1-4-1,4-4-2,65.0,35.0,Aritz Elustondo,José Luis Gayà
2020-09-29,21:30:00,La Liga,Matchweek 4,Tue,,Juan Martínez,Getafe,Betis,3,0.7,0,0.5,4-4-2,4-2-3-1,31.0,69.0,Djené,Aïssa Mandi
2020-09-30,21:30:00,La Liga,Matchweek 4,Wed,,César Soto,Real Madrid,Valladolid,1,2.2,0,0.6,4-4-2◆,4-2-3-1,62.0,38.0,Sergio Ramos,Míchel
2020-09-30,21:30:00,La Liga,Matchweek 4,Wed,,Santiago Jaime,Eibar,Elche,0,1.1,1,0.7,4-4-2,3-4-3,62.0,38.0,Kike,Gonzalo Verdú
2020-09-30,19:00:00,La Liga,Matchweek 4,Wed,,David Medié,Villarreal,Alavés,3,2.3,1,1.5,4-1-4-1,4-4-2,59.0,41.0,Mario Gaspar,Fernando Pacheco
2020-09-30,19:00:00,La Liga,Matchweek 4,Wed,,Adrián Cordero,Huesca,Atlético Madrid,0,0.7,0,1.3,4-3-3,4-4-2,37.0,63.0,Jorge Pulido,Jan Oblak
2020-10-01,19:00:00,La Liga,Matchweek 4,Thu,,Javier Estrada,Sevilla,Levante,1,1.0,0,0.3,4-3-3,4-4-2,64.0,36.0,Jesús Navas,José Luis Morales
2020-10-01,19:00:00,La Liga,Matchweek 4,Thu,,Pablo González,Athletic Club,Cádiz,0,0.6,1,0.2,4-2-3-1,4-4-1-1,72.0,28.0,Iker Muniain,Álex Fernández
2020-10-01,21:30:00,La Liga,Matchweek 4,Thu,,Carlos del Cerro,Celta Vigo,Barcelona,0,0.5,3,0.7,3-5-2,4-2-3-1,43.0,57.0,Hugo Mallo,Lionel Messi
2020-10-03,21:00:00,La Liga,Matchweek 5,Sat,,Guillermo Cuadra,Valencia,Betis,0,0.3,2,1.9,4-4-2,4-2-3-1,47.0,53.0,José Luis Gayà,Joaquín
2020-10-03,18:30:00,La Liga,Matchweek 5,Sat,,Antonio Matéu Lahoz,Real Sociedad,Getafe,3,2.6,0,0.4,4-1-4-1,4-4-2,53.0,47.0,Mikel Oyarzabal,Djené
2020-10-03,18:30:00,La Liga,Matchweek 5,Sat,,Mario Melero,Elche,Huesca,0,0.3,0,2.1,3-5-1-1,4-4-2,51.0,49.0,Gonzalo Verdú,Jorge Pulido
2020-10-03,16:00:00,La Liga,Matchweek 5,Sat,,Alejandro Hernández,Atlético Madrid,Villarreal,0,0.6,0,0.3,4-4-2,4-1-4-1,54.0,46.0,Koke,Mario Gaspar
2020-10-03,13:00:00,La Liga,Matchweek 5,Sat,,Isidro Díaz de Mera,Valladolid,Eibar,1,1.2,2,1.3,4-4-2,4-2-3-1,53.0,47.0,Nacho,Papakouli Diop
2020-10-04,12:00:00,La Liga,Matchweek 5,Sun,,Ricardo de Burgos,Osasuna,Celta Vigo,2,1.1,0,0.7,4-4-2,4-4-1-1,40.0,60.0,Oier Sanjurjo,Hugo Mallo
2020-10-04,18:30:00,La Liga,Matchweek 5,Sun,,Alberola Rojas,Cádiz,Granada,1,1.1,1,0.7,4-4-2,4-2-3-1,42.0,58.0,José Mari,Germán Sánchez
2020-10-04,16:00:00,La Liga,Matchweek 5,Sun,,José Luis Munuera,Levante,Real Madrid,0,0.9,2,1.6,4-4-2,4-3-3,45.0,55.0,José Luis Morales,Sergio Ramos
2020-10-04,14:00:00,La Liga,Matchweek 5,Sun,,José Sánchez,Alavés,Athletic Club,1,0.6,0,0.6,3-5-2,4-2-3-1,39.0,61.0,Fernando Pacheco,Raúl García
2020-10-04,21:00:00,La Liga,Matchweek 5,Sun,,Jesús Gil,Barcelona,Sevilla,1,1.8,1,0.7,4-2-3-1,4-3-3,54.0,46.0,Lionel Messi,Jesús Navas
2020-10-17,21:00:00,La Liga,Matchweek 6,Sat,,César Soto,Getafe,Barcelona,1,1.7,0,0.9,4-4-2,4-2-3-1,27.0,73.0,Djené,Lionel Messi
2020-10-17,13:00:00,La Liga,Matchweek 6,Sat,,Pablo González,Granada,Sevilla,1,1.3,0,0.4,4-1-4-1,4-3-3,51.0,49.0,Germán Sánchez,Jesús Navas
2020-10-17,16:00:00,La Liga,Matchweek 6,Sat,,Juan Martínez,Celta Vigo,Atlético Madrid,0,1.5,2,1.1,3-5-2,4-4-2,50.0,50.0,Iago Aspas,Koke
2020-10-17,18:30:00,La Liga,Matchweek 6,Sat,,Santiago Jaime,Real Madrid,Cádiz,0,0.8,1,1.6,4-3-3,4-4-2,74.0,26.0,Sergio Ramos,José Mari
2020-10-18,14:00:00,La Liga,Matchweek 6,Sun,,Alberola Rojas,Athletic Club,Levante,2,2.4,0,0.4,4-2-3-1,4-4-2,52.0,48.0,Iker Muniain,José Luis Morales
2020-10-18,18:30:00,La Liga,Matchweek 6,Sun,,Jorge Figueroa,Huesca,Valladolid,2,1.0,2,1.0,4-2-3-1,4-2-3-1,64.0,36.0,Jorge Pulido,Nacho
2020-10-18,12:00:00,La Liga,Matchweek 6,Sun,,David Medié,Eibar,Osasuna,0,0.3,0,0.6,4-4-2,4-4-2,53.0,47.0,Kike,Oier Sanjurjo
2020-10-18,21:00:00,La Liga,Matchweek 6,Sun,,Javier Estrada,Betis,Real Sociedad,0,0.4,3,1.6,4-2-3-1,4-1-4-1,54.0,46.0,Joaquín,Mikel Oyarzabal
2020-10-18,16:00:00,La Liga,Matchweek 6,Sun,,Carlos del Cerro,Villarreal,Valencia,2,1.7,1,0.6,4-1-4-1,4-4-2,62.0,38.0,Mario Gaspar,José Luis Gayà
2020-10-18,18:30:00,La Liga,Matchweek 6,Sun,,Adrián Cordero,Alavés,Elche,0,1.2,2,1.2,3-4-1-2,3-4-3,47.0,53.0,Fernando Pacheco,Gonzalo Verdú
2020-10-23,21:00:00,La Liga,Matchweek 7,Fri,,César Soto,Elche,Valencia,2,0.1,1,1.7,3-4-3,4-4-2,48.0,52.0,Gonzalo Verdú,José Luis Gayà
2020-10-24,16:00:00,La Liga,Matchweek 7,Sat,,Juan Martínez,Barcelona,Real Madrid,1,1.1,3,3.3,4-4-2,4-3-3,52.0,48.0,Lionel Messi,Sergio Ramos
2020-10-24,18:30:00,La Liga,Matchweek 7,Sat,,Guillermo Cuadra,Osasuna,Athletic Club,1,1.0,0,0.8,4-4-2,4-2-3-1,39.0,61.0,Oier Sanjurjo,Iker Muniain
2020-10-24,18:30:00,La Liga,Matchweek 7,Sat,,Alejandro Hernández,Sevilla,Eibar,0,1.7,1,0.4,4-3-3,4-4-2,70.0,30.0,Jesús Navas,Kike
2020-10-24,21:00:00,La Liga,Matchweek 7,Sat,,Antonio Matéu Lahoz,Atlético Madrid,Betis,2,1.6,0,0.8,4-4-2,4-2-3-1,41.0,59.0,Koke,Aïssa Mandi
2020-10-25,18:30:00,La Liga,Matchweek 7,Sun,,Jesús Gil,Getafe,Granada,0,0.8,1,1.2,4-4-2,4-1-4-1,67.0,33.0,Djené,Germán Sánchez
2020-10-25,16:00:00,La Liga,Matchweek 7,Sun,,Ricardo de Burgos,Cádiz,Villarreal,0,0.2,0,0.6,4-4-2,4-3-3,25.0,75.0,José Mari,Mario Gaspar
2020-10-25,21:00:00,La Liga,Matchweek 7,Sun,,Isidro Díaz de Mera,Real Sociedad,Huesca,4,1.9,1,0.5,4-1-4-1,4-4-2,51.0,49.0,Mikel Oyarzabal,Jorge Pulido
2020-10-25,14:00:00,La Liga,Matchweek 7,Sun,,José Luis Munuera,Valladolid,Alavés,0,0.4,2,2.6,4-4-2,4-4-2,44.0,56.0,Nacho,Fernando Pacheco
2020-10-26,21:00:00,La Liga,Matchweek 7,Mon,,Mario Melero,Levante,Celta Vigo,1,1.2,1,0.9,4-4-2,3-5-2,58.0,42.0,José Luis Morales,Iago Aspas
2020-10-30,21:00:00,La Liga,Matchweek 8,Fri,,Antonio Matéu Lahoz,Eibar,Cádiz,0,0.5,2,0.8,4-2-3-1,4-4-2,73.0,27.0,Kike,José Mari
2020-10-31,21:00:00,La Liga,Matchweek 8,Sat,,Alejandro Hernández,Alavés,Barcelona,1,1.1,1,2.3,4-1-4-1,4-2-3-1,21.0,79.0,Fernando Pacheco,Lionel Messi
2020-10-31,18:30:00,La Liga,Matchweek 8,Sat,,Javier Estrada,Osasuna,Atlético Madrid,1,0.8,3,2.9,4-4-2,4-4-2,45.0,55.0,Oier Sanjurjo,Koke
2020-10-31,14:00:00,La Liga,Matchweek 8,Sat,,Pablo González,Real Madrid,Huesca,4,1.5,1,1.1,4-3-3,4-4-2,60.0,40.0,Sergio Ramos,Jorge Pulido
2020-10-31,16:15:00,La Liga,Matchweek 8,Sat,,Carlos del Cerro,Athletic Club,Sevilla,2,1.2,1,0.7,4-2-3-1,4-3-3,46.0,54.0,Raúl García,Jesús Navas
2020-11-01,18:30:00,La Liga,Matchweek 8,Sun,,Santiago Jaime,Granada,Levante,1,0.6,1,1.0,4-2-3-1,4-4-2,31.0,69.0,Germán Sánchez,José Luis Morales
2020-11-01,16:00:00,La Liga,Matchweek 8,Sun,,Adrián Cordero,Celta Vigo,Real Sociedad,1,1.4,4,3.4,4-4-2,4-4-1-1,46.0,54.0,Iago Aspas,Mikel Oyarzabal
2020-11-01,14:00:00,La Liga,Matchweek 8,Sun,,David Medié,Betis,Elche,3,3.1,1,0.5,4-3-3,3-5-2,60.0,40.0,Joaquín,Gonzalo Verdú
2020-11-01,21:00:00,La Liga,Matchweek 8,Sun,,Jorge Figueroa,Valencia,Getafe,2,1.4,2,2.1,4-4-2,4-4-2,38.0,62.0,José Luis Gayà,Djené
2020-11-02,21:00:00,La Liga,Matchweek 8,Mon,,Alberola Rojas,Villarreal,Valladolid,2,2.0,0,1.0,4-4-2,4-2-3-1,59.0,41.0,Mario Gaspar,Míchel
2020-11-06,21:00:00,La Liga,Matchweek 9,Fri,,Ricardo de Burgos,Elche,Celta Vigo,1,1.4,1,2.1,3-4-3,4-1-4-1,52.0,48.0,Gonzalo Verdú,Iago Aspas
2020-11-07,18:30:00,La Liga,Matchweek 9,Sat,,Juan Martínez,Sevilla,Osasuna,1,1.3,0,0.5,4-3-3,4-4-2,66.0,34.0,Jesús Navas,David García
2020-11-07,21:00:00,La Liga,Matchweek 9,Sat,,Adrián Cordero,Atlético Madrid,Cádiz,4,1.9,0,0.4,3-4-3,4-4-2,67.0,33.0,Koke,Salvi
2020-11-07,16:15:00,La Liga,Matchweek 9,Sat,,Guillermo Cuadra,Barcelona,Betis,5,4.4,2,1.2,4-4-2,4-2-3-1,59.0,41.0,Sergio Busquets,Joaquín
2020-11-07,14:00:00,La Liga,Matchweek 9,Sat,,Mario Melero,Huesca,Eibar,1,1.6,1,0.8,4-4-2,4-2-3-1,59.0,41.0,Mikel Rico,Kike
2020-11-08,18:30:00,La Liga,Matchweek 9,Sun,,Isidro Díaz de Mera,Levante,Alavés,1,1.8,1,0.8,4-4-2,4-4-2,71.0,29.0,José Luis Morales,Fernando Pacheco
2020-11-08,21:00:00,La Liga,Matchweek 9,Sun,,Jesús Gil,Valencia,Real Madrid,4,2.5,1,1.5,4-4-2,4-2-3-1,35.0,65.0,José Luis Gayà,Sergio Ramos
2020-11-08,14:00:00,La Liga,Matchweek 9,Sun,,José Luis Munuera,Getafe,Villarreal,1,0.7,3,2.0,4-4-2,4-3-3,46.0,54.0,Djené,Mario Gaspar
